,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.24,0.16,0.0,0.76,0.28,0.12
arsenal-1.csv,0.45,0.05,0.68,0.06,0.15,0.43
barracudamvc.csv,0.7,0.5,0.0,0.13,0.09,0.34
mevenide.csv,0.46,0.41,0.26,0.11,0.15,0.73
mumble.csv,0.62,0.56,0.47,0.17,0.84,0.27
openintents.csv,0.38,0.64,0.0,0.43,0.26,0.5
