,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.94,0.11,0.45,0.82,0.57,0.96,1.03,0.97
aztec.csv,0.9,0.82,0.93,0.77,0.76,0.08,0.79,0.64
jbpm.csv,0.66,1.0,0.1,0.77,0.87,0.67,0.69,0.69
mediate.csv,0.79,0.67,0.61,0.67,0.05,0.76,0.91,0.7
mycila.csv,1.0,0.82,0.98,0.92,0.95,1.0,0.0,0.84
neodatis-odb.csv,0.82,0.68,0.86,0.0,0.9,0.91,0.83,0.66
nsis.csv,0.0,0.73,0.86,0.63,0.76,0.99,0.84,0.84
rodin-b-sharp.csv,0.93,0.96,0.85,0.97,0.82,1.0,1.01,0.04
