,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.0,0.0,1.0,2.0,4.0,13.0,3.0
aztec.csv,0.0,2.0,16.0,0.0,1.0,0.0,7.0,0.0
jbpm.csv,0.0,57.0,0.0,0.0,2.0,37.0,7.0,1.0
mediate.csv,0.0,1.0,4.0,1.0,0.0,11.0,6.0,3.0
mycila.csv,92.0,0.0,36.0,0.0,1.0,318.0,0.0,0.0
neodatis-odb.csv,1.0,0.0,1.0,0.0,2.0,42.0,8.0,1.0
nsis.csv,0.0,2.0,1.0,1.0,2.0,47.0,9.0,1.0
rodin-b-sharp.csv,0.0,0.0,23.0,0.0,0.0,318.0,51.0,0.0
