,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.13,0.94,0.34,0.27,0.68,0.06,0.1,0.06
aztec.csv,0.26,0.35,0.08,0.37,0.38,0.94,0.35,0.49
jbpm.csv,0.65,0.0,0.95,0.32,0.24,0.15,0.29,0.4
mediate.csv,0.49,0.64,0.25,0.46,0.97,0.16,0.21,0.45
mycila.csv,0.0,0.29,0.05,0.13,0.1,0.0,1.0,0.27
neodatis-odb.csv,0.72,0.47,0.12,1.0,0.62,0.11,0.18,0.43
nsis.csv,1.0,0.48,0.2,0.45,0.67,0.12,0.33,0.32
rodin-b-sharp.csv,0.13,0.07,0.16,0.05,0.35,0.0,0.0,0.98
