,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,0.0,0.67,0.5,0.88,0.0
k3b.csv,0.33,0.88,0.47,0.48,0.44
myfaces.csv,0.61,0.47,0.47,0.98,0.74
robocode.csv,0.52,0.43,0.46,0.48,0.44
zildo.csv,0.6,0.45,0.94,0.68,0.54
