,recall,precision,pf,wins
atomsite.csv,0.775,0.5449999999999999,0.7050000000000001,10
betoffice.csv,0.745,0.51,0.865,5
bionote.csv,0.28500000000000003,0.6100000000000001,0.10500000000000001,15
bnetd.csv,0.74,0.5449999999999999,0.625,11
emisview.csv,0.36,0.55,0.175,14
findbugs.csv,0.755,0.515,0.71,7
hazelcast.csv,0.77,0.5700000000000001,0.635,12
jitterbit.csv,0.675,0.55,0.48,13
jppf-project.csv,0.695,0.47,0.77,2
kolmafia.csv,0.735,0.525,0.625,9
megasquirtavr.csv,0.565,0.5,0.715,3
qedo.csv,0.21500000000000002,0.41,0.24,1
trackit.csv,0.235,0.39,0.265,0
wxlua.csv,0.48,0.485,0.6,4
x4x.csv,0.625,0.525,0.58,8
xharbour.csv,0.77,0.475,0.645,6
