,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.7,0.68,0.67,0.13,0.57,0.55,0.43,0.1,0.15
ingex.csv,0.36,0.24,0.47,0.11,0.19,0.47,0.52,0.18,0.54
megasquirtavr.csv,0.63,0.63,0.58,0.24,0.33,0.51,0.4,0.34,0.37
owlapi.csv,0.22,0.33,0.18,0.31,0.57,0.76,0.58,0.15,0.41
piccolo2d.csv,0.27,0.35,0.87,0.11,0.68,0.48,0.52,0.51,0.46
servicestack.csv,0.07,0.29,0.43,0.01,0.46,0.53,0.17,0.36,0.73
tolven.csv,0.6,0.5,0.63,0.07,0.71,0.56,0.49,0.18,0.0
twostep.csv,0.67,0.64,0.09,0.43,0.58,0.21,0.55,0.85,0.64
wxlua.csv,0.61,0.23,0.34,0.7,0.3,0.24,0.47,0.26,0.4
