,recall,precision,pf,pci_20,ifa,wins
encog-java.csv,0.11499999999999999,0.47,0.04,0.935,2.0,7
h2database.csv,0.42500000000000004,0.53,0.22999999999999998,0.62,1.0,9
hannosset.csv,0.22,0.275,0.255,0.915,1.0,6
jaql.csv,0.28500000000000003,0.515,0.19,0.62,0.5,8
megameknet.csv,0.625,0.44999999999999996,0.56,0.455,4.5,0
ngl.csv,0.735,0.405,0.5549999999999999,0.41500000000000004,1.5,5
qedo.csv,0.16499999999999998,0.26,0.22,0.96,2.5,2
qmmp.csv,0.72,0.39,0.675,0.42000000000000004,0.5,4
raven-monitoring.csv,0.41000000000000003,0.355,0.41,0.65,1.5,3
v8.csv,0.635,0.275,0.64,0.615,1.5,1
