,recall,precision,pf,pci_20,ifa,wins
alpine.csv,0.65,0.5,0.5,0.44,1.0,6
autat.csv,0.4,0.72,0.21,0.55,1.0,14
critterding.csv,0.83,0.6,0.79,0.46,1.0,9
elateportal.csv,0.69,0.65,0.57,0.43,2.0,5
factor.csv,0.32,0.62,0.16,0.81,1.0,18
fceugc.csv,0.55,0.62,0.56,0.51,2.0,4
jstock.csv,0.47,0.72,0.24,0.55,1.0,15
keyczar.csv,0.18,0.33,0.28,0.73,1.0,8
mimosa.csv,0.82,0.54,0.83,0.47,3.0,0
miranda.csv,0.11,0.71,0.17,0.53,1.0,10
nativeclient.csv,0.57,0.62,0.33,0.52,0.0,16
ogre.csv,0.66,0.46,0.69,0.49,1.0,1
openfrag.csv,0.73,0.71,0.42,0.44,1.0,13
qdvdauthor.csv,0.6,0.5,0.65,0.5,1.0,2
qse.csv,0.44,0.67,0.24,0.5,1.0,12
reactos-mirror.csv,0.73,0.66,0.49,0.49,1.0,11
sandiaportals.csv,0.65,0.53,0.47,0.53,2.0,7
synergyspace.csv,0.31,0.62,0.31,0.83,1.0,17
uclmda.csv,0.06,0.31,0.13,0.81,2.0,3
