,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.13,0.23,0.33,1.0,0.67,0.0,1.0
foursquared.csv,0.2,0.12,0.08,0.71,0.0,0.0,0.88
ifmo-game-1.csv,0.24,0.0,0.07,0.46,0.19,0.0,0.5
jmule.csv,0.09,0.19,0.07,0.41,0.21,0.02,0.81
micomt.csv,0.09,0.12,0.04,0.35,0.5,0.01,0.44
voms.csv,0.11,0.44,0.05,0.59,0.67,0.01,0.0
