,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.23,0.66,0.53,0.64,0.54,0.63,0.5
amateur-scrolls.csv,0.16,0.56,0.42,0.0,0.59,0.0,0.48
arcallians.csv,0.3,0.73,0.55,0.61,0.53,0.59,0.56
gebr.csv,0.24,0.69,0.43,0.75,0.48,0.68,0.69
jfreereport.csv,0.32,0.36,0.36,0.28,0.54,0.58,0.26
kml.csv,0.23,0.69,0.43,0.71,0.49,0.76,0.72
multitude.csv,0.26,0.46,0.43,0.83,0.56,0.63,0.68
