,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.51,0.42,0.23,0.34,0.7,0.41,0.34
amateur-scrolls.csv,0.48,0.05,0.47,0.0,0.24,0.0,0.14
arcallians.csv,0.47,0.3,0.4,0.08,0.76,0.18,0.41
gebr.csv,0.97,0.92,1.0,0.16,0.96,0.67,0.86
jfreereport.csv,0.19,0.05,0.1,0.0,0.33,0.03,0.02
kml.csv,0.98,1.0,0.98,0.03,0.89,0.21,0.75
multitude.csv,0.52,0.08,0.62,0.68,0.63,0.74,0.31
