,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.15,0.64,0.49,0.8,0.37,0.6,0.58
amateur-scrolls.csv,0.1,0.9,0.33,0.0,0.54,0.0,0.74
arcallians.csv,0.19,0.73,0.42,0.94,0.36,0.72,0.59
gebr.csv,0.14,0.54,0.28,0.91,0.31,0.55,0.54
jfreereport.csv,0.26,0.83,0.52,1.0,0.46,0.94,0.91
kml.csv,0.13,0.52,0.28,0.98,0.33,0.77,0.58
multitude.csv,0.16,0.82,0.31,0.77,0.4,0.51,0.7
