,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.55,0.66,0.6,0.55,0.66,0.65,0.46
amateur-scrolls.csv,0.37,0.46,0.58,0.0,0.67,0.0,0.4
arcallians.csv,0.68,0.72,0.74,0.5,0.61,0.54,0.55
gebr.csv,0.13,0.3,0.0,0.67,0.17,0.66,0.44
jfreereport.csv,0.47,0.27,0.32,0.19,0.65,0.47,0.18
kml.csv,0.09,0.0,0.09,0.61,0.38,0.76,0.61
multitude.csv,0.61,0.37,0.61,0.66,0.72,0.58,0.67
