,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.51,0.74,0.53,0.57,0.36,0.86,0.95,0.9,0.36
gdis.csv,0.52,0.33,0.43,0.51,0.33,0.38,0.42,0.37,0.35
kml.csv,0.55,0.48,0.56,0.73,0.44,0.94,0.74,0.58,0.47
ppcboot.csv,0.56,0.4,0.64,0.76,0.45,0.95,0.64,0.47,0.47
repositorium.csv,0.67,0.86,0.54,0.51,0.58,0.9,0.94,0.89,0.45
rsyslog.csv,0.56,0.47,0.51,0.56,0.5,0.56,0.55,0.69,0.31
ultimairis.csv,0.54,0.46,0.49,0.89,0.36,0.82,0.77,0.57,0.46
wow-qrsk.csv,0.53,0.44,0.83,0.59,0.86,0.0,0.92,0.92,0.53
xbg.csv,0.83,0.86,0.93,0.94,0.88,0.86,0.97,0.88,0.75
