,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.51,1.0,0.24,0.53,0.48,0.14,0.63,0.1,0.81
gdis.csv,0.65,0.3,0.19,0.57,0.54,0.13,0.32,0.14,1.0
kml.csv,0.64,0.42,0.31,0.64,1.0,0.31,0.48,0.21,0.87
ppcboot.csv,0.76,0.33,0.32,0.99,0.68,0.11,0.56,0.19,0.94
repositorium.csv,0.41,0.28,0.09,0.46,0.37,1.0,0.62,0.22,0.76
rsyslog.csv,0.96,0.36,0.33,0.56,0.68,0.06,0.39,0.25,0.82
ultimairis.csv,0.68,0.33,0.24,0.61,0.62,0.18,1.0,0.16,0.94
wow-qrsk.csv,0.51,0.3,0.98,0.52,0.38,0.0,0.42,0.08,0.77
xbg.csv,0.5,0.29,0.26,0.33,0.38,0.14,0.4,1.0,0.25
