,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,1.0,0.0,0.4,1.0,1.0,0.07,0.07,0.16,1.0
gdis.csv,0.46,0.84,0.81,0.66,0.72,0.64,0.75,0.67,0.0
kml.csv,0.5,0.37,0.34,0.35,0.0,0.13,0.15,0.35,0.38
ppcboot.csv,0.25,0.6,0.31,0.01,0.31,0.2,0.21,0.53,0.15
repositorium.csv,0.67,0.2,0.66,0.9,0.69,0.0,0.06,0.13,0.92
rsyslog.csv,0.04,0.39,0.3,0.59,0.23,0.35,0.26,0.22,0.62
ultimairis.csv,0.38,0.63,0.58,0.15,0.44,0.21,0.0,0.56,0.15
wow-qrsk.csv,1.0,0.7,0.0,0.97,0.33,0.0,0.07,0.2,0.85
xbg.csv,0.12,0.05,0.19,0.11,0.13,0.07,0.2,0.0,0.23
