,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,doomlegacy.csv,illumination.csv,pi-qmc.csv,bibletime.csv
bibletime.csv,9.0,8.0,9.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,6.0,26.0,2.0,0.0,3.0,7.0,6.0,0.0
decidr.csv,5.0,5.0,3.0,1.0,8.0,14.0,1.0,0.0,3.0,2.0,1.0,50.0,6.0,0.0,0.0,5.0,5.0,0.0
doomlegacy.csv,9.0,71.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,14.0,4.0,2.0,0.0,4.0,6.0,0.0
elmo.csv,0.0,2.0,2.0,2.0,9.0,5.0,4.0,0.0,2.0,0.0,1.0,16.0,1.0,2.0,1.0,3.0,12.0,0.0
gpac.csv,16.0,71.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,6.0,0.0,50.0,0.0,8.0,14.0,0.0
illumination.csv,284.0,8.0,2.0,0.0,360.0,10.0,5.0,102.0,232.0,3.0,9.0,49.0,9.0,0.0,105.0,3.0,6.0,0.0
img-browse-sort.csv,2.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,24.0,0.0,0.0,0.0,3.0,2.0,0.0
ktc.csv,3.0,6.0,1.0,1.0,2.0,0.0,0.0,3.0,6.0,6.0,5.0,3.0,0.0,2.0,0.0,14.0,0.0,0.0
neoengine.csv,6.0,7.0,8.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,5.0,26.0,2.0,0.0,0.0,7.0,3.0,0.0
nicepress.csv,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,15.0,10.0,5.0,0.0,5.0,5.0,0.0
omseek.csv,4.0,71.0,0.0,72.0,1.0,4.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,105.0,4.0,0.0,0.0
pi-qmc.csv,5.0,8.0,3.0,0.0,12.0,4.0,0.0,2.0,3.0,4.0,1.0,56.0,2.0,0.0,0.0,3.0,1.0,0.0
rosegarden.csv,6.0,12.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,42.0,8.0,0.0,0.0,1.0,28.0,0.0
sigil.csv,5.0,15.0,0.0,0.0,1.0,4.0,14.0,0.0,0.0,2.0,1.0,26.0,0.0,1.0,0.0,16.0,0.0,0.0
smarttag.csv,6.0,18.0,1.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,37.0,0.0,9.0,0.0,5.0,2.0,0.0
sylpheed-claws.csv,9.0,8.0,3.0,2.0,9.0,16.0,4.0,0.0,1.0,2.0,1.0,98.0,8.0,6.0,1.0,7.0,7.0,0.0
xemeiah.csv,4.0,2.0,2.0,0.0,6.0,9.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,3.0,0.0,81.0,7.0,0.0
zscreen.csv,8.0,4.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0,3.0,0.0,38.0,4.0,5.0,0.0,9.0,0.0,1.0
