,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv
amanda.csv,0.32,0.96,0.46,0.24,0.37,0.59
empyrean.csv,0.99,0.65,0.31,0.52,0.54,0.41
impala.csv,0.36,0.62,0.21,0.8,0.25,0.59
multitude.csv,0.39,0.6,0.7,0.36,0.92,0.68
nutz.csv,0.52,0.02,0.97,0.24,0.37,0.05
pi-qmc.csv,0.2,0.44,0.44,0.08,0.26,0.95
