,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,89.5,185.0,96.5,96.5,48.5,1205.0,92.5
foursquared.csv,89.5,75.5,149.0,98.5,0.0,1086.0,92.5
ifmo-game-1.csv,278.5,346.5,208.0,96.5,405.5,1860.0,418.5
jmule.csv,466.5,185.0,194.0,98.5,1551.0,2979.0,95.5
micomt.csv,846.5,179.0,96.5,98.5,283.0,4684.0,92.5
voms.csv,278.5,279.5,194.0,98.5,58.5,3927.5,27.5
