,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,89.5,743.0,97.5,196.5,283.5,99.0,391.0,369.0,194.0,180.0,99.0,584.0,806.5,196.5,99.0,257.5,486.5,98.5
encog-cs.csv,98.5,756.0,97.5,98.5,283.5,99.0,391.0,98.5,197.0,99.0,99.0,291.5,987.5,98.5,99.0,172.0,291.5,98.5
geochat.csv,88.5,350.0,267.5,1581.0,519.0,99.0,271.5,369.0,91.5,426.0,99.0,754.5,117.0,1549.0,99.0,169.0,188.0,98.5
ibatisdb.csv,81.5,89.5,126.0,98.5,173.0,97.5,292.5,93.0,86.5,135.0,166.0,398.5,314.5,98.5,99.0,78.5,95.5,89.5
inkscape.csv,96.5,840.5,96.5,196.5,283.5,99.0,490.0,98.5,197.0,97.5,99.0,584.0,1177.5,196.5,99.0,482.0,486.5,98.5
jam-daq.csv,94.5,179.0,113.0,1483.5,91.5,99.0,271.5,186.0,91.5,97.5,96.5,93.5,402.5,1479.5,98.5,183.0,579.0,98.5
jhotdraw.csv,88.5,235.5,151.0,98.5,76.5,98.5,391.5,279.5,197.0,95.5,99.0,193.0,999.5,98.5,99.0,286.5,292.5,84.5
ninject.csv,91.5,89.5,277.5,902.0,429.5,99.0,292.5,281.0,97.5,99.0,99.0,1483.5,82.5,899.0,99.0,93.5,95.5,98.5
ofbiz.csv,96.5,356.0,196.0,196.5,91.5,99.0,391.0,98.5,86.5,97.5,99.0,387.0,806.5,196.5,96.5,373.5,486.5,95.5
oorexx.csv,98.5,188.0,97.5,98.5,186.0,98.5,391.0,98.5,197.0,99.0,99.0,95.5,573.5,98.5,98.5,183.0,281.5,85.5
opentibia.csv,96.5,469.5,297.5,179.0,516.0,99.0,195.0,96.5,196.0,99.0,99.0,386.0,128.0,277.5,99.0,73.5,390.0,97.5
projectts.csv,89.5,564.0,97.5,98.5,186.0,99.0,293.5,96.5,97.5,95.5,196.0,288.5,169.0,98.5,93.5,459.5,484.5,98.5
retromenu.csv,96.5,89.5,70.5,98.5,91.5,98.5,293.5,89.5,79.5,229.5,99.0,192.0,133.0,98.5,99.0,267.5,0.0,98.5
roolo.csv,98.5,370.0,196.0,197.5,189.0,99.0,292.5,98.5,197.0,99.0,99.0,390.0,1177.5,197.5,98.5,386.5,486.5,98.5
tango-cs.csv,98.5,465.5,196.0,197.5,186.0,99.0,490.0,98.5,197.0,277.5,99.0,584.0,628.5,197.5,98.5,369.0,486.5,98.5
trinitycore.csv,89.5,199.5,95.5,196.5,189.0,99.0,81.5,96.5,197.0,98.5,99.0,2735.0,1085.0,196.5,98.5,289.0,194.0,98.5
uface.csv,98.5,280.5,196.0,197.5,186.0,99.0,391.0,98.5,197.0,180.0,99.0,390.0,903.0,197.5,99.0,482.0,486.5,98.5
uwom-server.csv,98.5,89.5,96.5,196.5,189.0,99.0,183.0,186.0,193.0,99.0,99.0,1206.0,358.0,196.5,98.5,290.0,289.5,98.5
