,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.67,0.15,0.99,0.19,0.44,0.37
columba.csv,0.63,0.0,0.58,0.37,0.49,0.97
emftriple.csv,0.0,0.95,0.0,0.0,0.0,0.25
fluent-nhibernate.csv,0.25,0.14,0.1,0.97,0.12,0.24
gpsmid.csv,1.0,0.09,0.61,0.28,0.56,0.42
xamj.csv,0.68,0.0,0.67,0.12,0.99,0.4
