,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.1,0.53,0.03,0.15,0.45,0.41,0.35,0.32,0.25
buddata-ebxml-registry.csv,1.0,0.61,0.89,0.91,0.84,1.0,0.85,0.98,0.0
fluidium.csv,0.15,0.0,0.0,0.03,0.03,0.52,0.2,0.02,0.25
illumination.csv,0.95,1.0,1.0,1.0,1.0,1.0,0.0,0.12,1.0
jsr308-langtools.csv,0.3,0.66,0.27,0.85,0.76,0.69,0.05,0.45,0.0
olsrd.csv,0.25,0.53,0.62,0.61,0.11,0.21,0.3,0.52,0.75
reaper-ecad.csv,0.0,0.2,0.0,0.09,0.0,0.07,0.0,0.02,0.0
rtb-team.csv,0.0,0.0,0.22,0.12,0.24,0.0,0.0,0.0,1.0
sidekar.csv,0.0,0.0,1.0,0.61,0.24,1.0,0.0,0.0,0.0
