,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.56,0.79,0.58,0.8,0.49,0.53,0.61,0.45,0.47
buddata-ebxml-registry.csv,0.0,0.72,0.38,0.32,0.47,0.0,0.46,0.09,0.94
fluidium.csv,0.29,0.0,0.0,0.17,0.02,0.68,0.0,0.07,0.26
illumination.csv,0.21,0.0,0.0,0.0,0.0,0.0,0.09,0.83,0.0
jsr308-langtools.csv,0.67,0.7,0.68,0.42,0.6,0.52,0.93,0.63,0.55
olsrd.csv,0.74,0.55,0.69,0.46,0.44,0.22,0.59,0.65,0.39
reaper-ecad.csv,0.01,0.73,0.0,0.25,0.07,0.0,0.12,0.0,0.18
rtb-team.csv,0.31,0.0,0.8,0.12,0.11,0.0,0.0,0.07,0.0
sidekar.csv,0.0,0.0,0.0,0.46,0.71,0.0,0.0,0.0,0.74
