,opennms.csv,phet.csv,e-bio-flow.csv,aten.csv,runuomondains.csv,exl.csv
e-bio-flow.csv,2.0,12.0,0.0,0.0,66.0,0.0
exl.csv,1.0,5.0,1.0,0.0,18.0,0.0
opennms.csv,1.0,8.0,0.0,0.0,14.0,53.0
phet.csv,1.0,3.0,2.0,0.0,66.0,2.0
runuomondains.csv,1.0,12.0,1.0,0.0,0.0,0.0
