,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.56,0.52,0.63,0.66,0.65,0.71,0.58,0.6,0.48,0.56,0.71,0.64,0.48,0.78,0.74,0.82,0.67
enzo.csv,0.28,0.56,0.54,0.09,0.27,0.67,0.48,0.57,0.81,0.33,0.13,0.62,0.0,0.24,0.52,0.51,0.62
hydrogen.csv,0.0,0.0,0.0,0.0,0.0,0.77,0.5,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.6
keyczar.csv,0.63,0.12,0.21,0.42,0.25,0.0,0.19,0.17,0.17,0.0,0.21,0.13,0.82,0.18,0.13,0.17,0.24
lphant.csv,0.31,0.57,0.59,0.55,0.63,0.69,0.74,0.6,0.59,0.44,0.74,0.41,0.44,0.43,0.79,0.82,0.67
lsb.csv,0.79,0.38,0.61,0.29,0.58,0.39,0.44,0.42,0.62,0.44,0.36,0.21,0.45,0.17,0.65,0.65,0.45
maya-work-in-progress.csv,0.69,0.69,0.67,0.89,0.71,0.74,0.68,0.59,0.43,0.7,0.74,0.57,0.65,0.74,0.71,0.62,0.71
mcore3d.csv,0.09,0.66,0.69,0.75,0.17,0.36,0.25,0.12,0.22,0.48,0.53,0.59,0.51,0.28,0.54,0.75,0.49
mscore.csv,0.36,0.5,0.74,0.75,0.71,0.55,0.64,0.56,0.74,0.73,0.6,0.71,0.31,0.58,0.65,0.77,0.76
natpad.csv,0.43,0.56,0.52,0.32,0.44,0.68,0.76,0.59,0.33,0.55,0.31,0.7,0.54,0.69,0.34,0.66,0.75
rocrail.csv,0.09,0.35,0.25,0.68,0.61,0.72,0.23,0.68,0.39,0.53,0.66,0.63,0.22,0.67,0.48,0.84,0.68
salasaga.csv,0.32,0.6,0.52,0.46,0.39,0.62,0.72,0.52,0.26,0.73,0.59,0.76,0.53,0.77,0.37,0.73,0.66
virtuoso.csv,0.0,0.21,0.24,0.0,0.56,0.55,0.33,0.5,0.0,0.23,0.24,0.0,0.1,0.3,0.4,0.3,0.0
xemeiah.csv,0.74,0.59,0.56,0.33,0.54,0.73,0.77,0.6,0.45,0.64,0.54,0.71,0.57,0.71,0.58,0.8,0.76
xined.csv,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0
xtreemfs.csv,0.32,0.65,0.72,0.29,0.55,0.74,0.66,0.64,0.26,0.62,0.55,0.57,0.07,0.82,0.69,0.76,0.72
yield.csv,0.24,0.58,0.73,0.75,0.67,0.73,0.63,0.67,0.68,0.45,0.7,0.69,0.52,0.27,0.66,0.73,0.71
