,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.36,0.17,0.29,0.38,0.0,0.29,0.25,0.63,0.14
bibletime.csv,0.36,0.6,0.16,0.68,0.0,0.49,0.0,0.72,0.14
flexpay.csv,0.45,0.57,0.26,0.0,0.54,0.52,0.51,0.28,0.57
lufa-lib.csv,0.64,0.22,0.37,0.4,0.35,0.34,0.0,0.26,0.5
nullc.csv,0.0,0.6,0.95,0.7,0.99,0.93,0.99,0.98,1.0
pgui.csv,0.27,0.29,0.31,0.19,0.32,0.0,0.24,0.09,0.36
superwaba.csv,0.91,0.01,0.44,0.57,0.34,0.46,0.38,0.5,0.21
sylpheed-claws.csv,0.45,0.32,0.01,0.47,0.39,0.53,0.11,0.4,0.21
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
