,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,2.0,3.0,2.0,10.0,0.0,1.0,2.0,29.0,0.0
bibletime.csv,0.0,10.0,1.0,3.0,111.0,3.0,293.0,32.0,0.0
flexpay.csv,0.0,14.0,0.0,0.0,18.0,3.0,9.0,119.0,0.0
lufa-lib.csv,0.0,12.0,4.0,3.0,1.0,1.0,0.0,119.0,3.0
nullc.csv,0.0,12.0,3.0,2.0,1.0,3.0,11.0,60.0,0.0
pgui.csv,0.0,11.0,3.0,1.0,1.0,0.0,7.0,119.0,0.0
superwaba.csv,0.0,0.0,2.0,0.0,1.0,2.0,2.0,17.0,0.0
sylpheed-claws.csv,0.0,5.0,0.0,6.0,3.0,12.0,0.0,13.0,0.0
xqilla.csv,60.0,0.0,232.0,513.0,111.0,168.0,293.0,0.0,79.0
