,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.86,0.64,0.6,0.17,1.0,0.41,0.54,0.04,0.92
bibletime.csv,0.88,0.43,0.54,0.17,0.0,0.34,0.0,0.03,0.97
flexpay.csv,0.83,0.36,0.52,1.0,0.31,0.24,0.35,0.0,0.73
lufa-lib.csv,0.76,0.43,0.53,0.22,0.28,0.39,1.0,0.0,0.65
nullc.csv,1.0,0.36,0.48,0.18,0.34,0.29,0.42,0.03,0.82
pgui.csv,0.88,0.46,0.37,0.22,0.23,1.0,0.5,0.0,0.78
superwaba.csv,0.78,0.98,0.58,0.21,0.4,0.36,0.54,0.05,0.93
sylpheed-claws.csv,0.83,0.42,0.99,0.14,0.44,0.29,0.44,0.04,0.86
xqilla.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
