,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.63,0.61,0.53,0.23,0.96,0.45,0.45,0.08,0.52
bibletime.csv,0.68,0.57,0.29,0.27,0.0,0.45,0.0,0.07,0.99
flexpay.csv,0.62,0.44,0.38,0.97,0.38,0.31,0.36,0.0,0.46
lufa-lib.csv,0.56,0.35,0.49,0.31,0.27,0.46,0.97,0.0,0.3
nullc.csv,1.0,0.46,0.64,0.29,0.5,0.44,0.59,0.05,0.89
pgui.csv,0.59,0.46,0.26,0.23,0.2,0.97,0.39,0.0,0.4
superwaba.csv,0.74,0.93,0.62,0.32,0.43,0.46,0.57,0.09,0.73
sylpheed-claws.csv,0.62,0.42,0.97,0.2,0.51,0.39,0.19,0.08,0.41
xqilla.csv,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0
