,recall,precision,pf,pci_20,ifa,wins
clamav.csv,0.75,0.56,0.49,0.38,1.0,7
cornerstone.csv,0.27,0.7,0.13,0.53,0.0,12
esmf.csv,0.74,0.37,0.68,0.44,3.0,0
frogatto.csv,0.79,0.5,0.62,0.37,2.0,3
gretl.csv,0.71,0.52,0.57,0.44,2.0,4
kindb.csv,0.6,0.54,0.45,0.38,0.0,6
libtorrent.csv,0.85,0.52,0.61,0.4,2.0,5
mia.csv,0.32,0.5,0.21,0.6,1.0,10
open-beos.csv,0.52,0.61,0.28,0.47,0.0,11
pidgin.csv,0.45,0.52,0.22,0.51,1.0,9
quantlib.csv,0.71,0.4,0.46,0.44,5.0,1
riff-evolve.csv,0.55,0.72,0.18,0.53,1.0,13
tokratan.csv,0.6,0.6,0.38,0.47,2.0,8
upp-mirror.csv,0.32,0.69,0.16,0.71,1.0,14
wxcrp.csv,0.71,0.48,0.68,0.45,2.0,2
