,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.33999999999999997,0.5,0.26,0.6950000000000001,2.0,10
bacula.csv,0.655,0.525,0.5,0.48,1.0,11
blue-c.csv,0.735,0.535,0.54,0.49,2.0,7
enlightenment.csv,1.0,0.505,1.0,0.41000000000000003,2.0,1
fltk.csv,0.755,0.53,0.55,0.45,1.5,8
freewrl.csv,0.935,0.54,0.67,0.4,0.5,13
genecys.csv,0.835,0.385,0.895,0.445,3.0,0
genoviz.csv,0.14500000000000002,0.835,0.02,0.79,0.0,17
gzigzag.csv,0.52,0.625,0.245,0.405,1.0,12
jparsec.csv,0.8400000000000001,0.535,0.615,0.39,2.0,4
lportal.csv,0.125,0.7,0.02,0.7,0.0,16
ogrehg.csv,0.72,0.605,0.355,0.44,0.5,14
patterntesting.csv,0.965,0.51,0.91,0.4,2.0,2
pfaedit.csv,0.485,0.72,0.235,0.505,0.5,15
pgui.csv,0.36,0.585,0.27,0.585,2.0,9
roller.csv,0.9,0.5249999999999999,0.84,0.44,1.5,5
sylpheed-claws.csv,0.885,0.56,0.78,0.41,1.5,6
xbg.csv,0.065,0.28500000000000003,0.1,0.91,3.0,3
