,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.73,1.0,1.0,0.23,1.0,0.97,0.96
biodwh.csv,0.43,0.12,0.07,0.02,0.19,0.11,0.01,0.21
brlcad.csv,0.43,0.29,0.54,0.18,0.1,0.37,0.85,0.24
critterding.csv,0.62,0.8,0.27,0.68,0.87,0.18,0.78,0.85
jmri.csv,0.14,0.31,0.2,0.02,0.3,0.74,0.65,0.55
nabu-library.csv,0.38,0.37,0.27,0.0,0.84,0.11,0.24,0.21
popeye-chess.csv,0.26,0.64,0.34,0.2,0.59,0.16,0.18,0.35
yarp.csv,0.0,0.26,0.0,0.34,0.02,0.39,0.7,0.23
