,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.25,0.47,0.45,0.44,0.23,0.4,0.51,0.12
biodwh.csv,0.17,0.61,0.79,0.86,0.13,0.43,0.83,0.4
brlcad.csv,0.37,0.57,0.44,0.7,0.22,0.48,0.51,0.19
critterding.csv,0.24,0.48,0.65,0.5,0.08,0.53,0.43,0.15
jmri.csv,0.09,0.65,0.64,0.92,0.12,0.44,0.21,0.19
nabu-library.csv,0.36,0.44,0.35,1.0,0.08,0.2,0.8,0.0
popeye-chess.csv,0.33,0.51,0.5,0.71,0.09,0.5,0.7,0.11
yarp.csv,0.0,0.48,0.0,0.42,0.25,0.48,0.36,0.11
