,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.41,0.62,0.41,0.42
jajuk.csv,0.44,0.47,0.43,0.45
vapor.csv,0.93,0.92,0.83,0.94
zorannt.csv,0.59,0.9,0.69,0.55
