,recall,precision,pf,wins
atomsite.csv,0.705,0.5549999999999999,0.515,15
betoffice.csv,0.755,0.51,0.845,4
bionote.csv,0.31,0.625,0.195,16
bnetd.csv,0.8300000000000001,0.54,0.735,9
elvishrayrenderer.csv,0.565,0.635,0.265,17
emisview.csv,0.31,0.5,0.195,11
findbugs.csv,0.59,0.525,0.46499999999999997,10
hazelcast.csv,0.76,0.565,0.595,14
jitterbit.csv,0.69,0.535,0.515,12
jppf-project.csv,0.535,0.47,0.605,2
kolmafia.csv,0.85,0.565,0.695,13
megasquirtavr.csv,0.96,0.535,0.95,5
qedo.csv,0.26,0.42,0.37,0
stajistics.csv,0.735,0.525,0.6699999999999999,8
trackit.csv,0.235,0.425,0.33499999999999996,1
wxlua.csv,0.48,0.49,0.61,3
x4x.csv,0.7,0.535,0.73,6
xharbour.csv,0.77,0.505,0.685,7
