,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.49,0.07,0.35,0.0,0.95,0.38
chaperon.csv,0.52,0.35,0.41,0.57,0.56,0.39
mule.csv,0.69,0.16,0.29,0.29,0.67,0.46
nunit.csv,0.62,0.48,0.28,0.17,0.3,0.51
springside.csv,0.69,0.64,0.31,0.17,0.63,0.48
swtfox.csv,0.46,0.45,0.65,0.05,0.18,0.32
