,f1,g,recall,precision,pf,wins
applet2app.csv,0.56,0.63,0.68,0.48,0.3,14
autowikibrowser.csv,0.55,0.66,0.67,0.38,0.42,12
blue-c.csv,0.53,0.51,0.8,0.38,0.77,7
dynalloy.csv,0.47,0.49,0.68,0.35,0.59,6
hydrogen.csv,0.53,0.0,1.0,0.36,1.0,2
jcae.csv,0.37,0.28,0.24,0.53,0.12,5
lphant.csv,0.51,0.61,0.86,0.36,0.71,10
nosleepsoftware.csv,0.11,0.09,0.07,0.28,0.06,1
qgo.csv,0.44,0.62,0.8,0.3,0.66,8
quickfast.csv,0.45,0.51,0.83,0.36,0.6,9
rhex.csv,0.31,0.35,0.33,0.38,0.31,3
rocrail.csv,0.51,0.57,0.62,0.43,0.28,13
virtuoso.csv,0.43,0.27,0.94,0.37,0.91,4
xined.csv,0.0,0.0,0.0,0.0,0.0,0
yield.csv,0.54,0.64,0.88,0.37,0.66,11
