,recall,precision,pf,pci_20,ifa,wins
applet2app.csv,0.68,0.48,0.3,0.48,1.0,13
autowikibrowser.csv,0.67,0.38,0.42,0.36,2.0,9
blue-c.csv,0.8,0.38,0.77,0.47,7.0,4
dynalloy.csv,0.68,0.35,0.59,0.56,8.0,8
hydrogen.csv,1.0,0.36,1.0,0.39,8.0,1
jcae.csv,0.24,0.53,0.12,0.75,2.0,14
lphant.csv,0.86,0.36,0.71,0.4,4.0,5
nosleepsoftware.csv,0.07,0.28,0.06,0.8,3.0,11
qgo.csv,0.8,0.3,0.66,0.35,3.0,2
quickfast.csv,0.83,0.36,0.6,0.42,7.0,7
rhex.csv,0.33,0.38,0.31,0.57,4.0,10
rocrail.csv,0.62,0.43,0.28,0.43,2.0,12
virtuoso.csv,0.94,0.37,0.91,0.43,5.0,3
xined.csv,0.0,0.0,0.0,0.0,92.0,0
yield.csv,0.88,0.37,0.66,0.38,6.0,6
