,plearn.csv,pclasses.csv,re2c.csv,tzod.csv,psrchive.csv,liferea.csv,atlc.csv,theresa.csv,aubit4gl.csv,pfaedit.csv,opensim4opencog.csv,jmol.csv,yaprm.csv,tktoolkit.csv,moving-pictures.csv,miranda-icq.csv,ipfilter.csv,zemljanka.csv,rockbox.csv
atlc.csv,0.43,0.3,0.2,0.51,0.31,0.4,1.0,0.11,0.68,0.72,0.2,0.85,0.68,0.23,0.54,0.41,0.81,0.9,0.52
aubit4gl.csv,0.33,0.23,0.21,0.34,0.34,0.18,0.14,0.0,0.96,0.57,0.16,0.57,0.46,0.12,0.34,0.06,0.44,0.57,0.64
ipfilter.csv,0.42,0.25,0.22,0.44,0.23,0.39,0.66,0.08,0.7,0.77,0.31,0.82,0.6,0.23,0.61,0.45,1.0,0.82,0.53
jmol.csv,0.35,0.22,0.18,0.37,0.32,0.33,0.57,0.07,0.67,0.74,0.2,1.0,0.54,0.22,0.55,0.41,0.83,0.83,0.5
liferea.csv,0.38,0.2,0.0,0.45,0.36,0.96,0.14,0.27,0.27,0.67,0.33,0.67,0.37,0.25,0.38,0.31,0.49,0.47,0.09
miranda-icq.csv,0.3,0.21,0.11,0.47,0.15,0.39,0.34,0.18,0.32,0.44,0.22,0.61,0.17,0.18,0.33,0.95,0.32,0.33,0.38
moving-pictures.csv,0.45,0.33,0.18,0.51,0.27,0.31,0.53,0.0,0.5,0.72,0.23,0.67,0.66,0.23,1.0,0.36,0.5,0.81,0.49
opensim4opencog.csv,0.27,0.25,0.0,0.24,0.21,0.35,0.5,0.2,0.07,0.04,0.88,0.31,0.24,0.13,0.13,0.45,0.04,0.2,0.09
pclasses.csv,0.36,0.95,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.18,0.0,0.0,0.0,0.41
pfaedit.csv,0.4,0.0,0.06,0.41,0.27,0.35,0.26,0.14,0.5,0.99,0.22,0.75,0.5,0.26,0.33,0.35,0.41,0.49,0.58
plearn.csv,0.91,0.25,0.29,0.41,0.31,0.33,0.51,0.14,0.63,0.48,0.2,0.8,0.6,0.16,0.52,0.39,0.74,0.81,0.24
psrchive.csv,0.28,0.17,0.29,0.14,1.0,0.0,0.15,0.0,0.41,0.16,0.14,0.16,0.29,0.2,0.0,0.16,0.18,0.27,0.1
re2c.csv,0.45,0.19,1.0,0.29,0.4,0.18,0.39,0.21,0.6,0.2,0.1,0.22,0.38,0.09,0.44,0.29,0.51,0.36,0.32
rockbox.csv,0.43,0.25,0.35,0.5,0.33,0.28,0.66,0.1,0.62,0.69,0.16,0.43,0.64,0.14,0.56,0.4,0.54,0.66,0.95
theresa.csv,0.06,0.0,0.0,0.07,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
tktoolkit.csv,0.47,0.31,0.19,0.51,0.28,0.18,0.37,0.13,0.7,0.73,0.15,0.76,0.67,0.88,0.5,0.29,0.64,0.42,0.52
tzod.csv,0.41,0.42,0.18,0.98,0.33,0.32,0.64,0.43,0.68,0.75,0.26,0.59,0.59,0.22,0.46,0.34,0.32,0.49,0.41
yaprm.csv,0.38,0.29,0.22,0.19,0.31,0.17,0.18,0.16,0.27,0.19,0.22,0.15,0.96,0.15,0.37,0.26,0.41,0.31,0.31
zemljanka.csv,0.46,0.25,0.19,0.53,0.28,0.38,0.75,0.11,0.69,0.76,0.22,0.86,0.65,0.23,0.59,0.41,0.81,1.0,0.52
