,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.23
fluent-nhibernate.csv,0.0,0.0,0.0,0.01,0.0,0.0,0.02
geogebra.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hibernate.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jasperreports.csv,1.0,0.64,0.01,1.0,0.0,0.0,1.0
kvs.csv,0.07,0.0,0.0,0.25,0.0,0.0,0.41
phet.csv,0.59,0.04,0.16,0.06,0.34,0.16,0.28
