,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.82,0.74,0.59,0.59,0.62
aime.csv,0.53,0.53,0.24,0.0,0.65
badtrinitycore.csv,0.0,0.01,0.45,0.83,0.47
electric-core.csv,0.68,0.58,0.67,0.64,0.57
olsrd.csv,0.67,0.74,0.61,0.52,0.38
