,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.33,0.31,0.49,0.49,0.57
aime.csv,0.77,0.81,0.88,1.0,0.45
badtrinitycore.csv,1.0,0.99,0.64,0.25,0.84
electric-core.csv,0.67,0.61,0.43,0.51,0.78
olsrd.csv,0.71,0.32,0.49,0.58,0.8
