,f1,g,recall,precision,pf,wins
amateur-scrolls.csv,0.11,0.155,0.13,0.19999999999999998,0.10500000000000001,0
dvd-create.csv,0.53,0.555,0.77,0.44999999999999996,0.705,8
echongl.csv,0.315,0.375,0.335,0.6,0.195,4
empserver.csv,0.44,0.46499999999999997,0.685,0.495,0.69,3
gdis.csv,0.55,0.615,0.655,0.505,0.475,12
gmerlin.csv,0.52,0.41000000000000003,0.675,0.535,0.48,9
growl-for-windows.csv,0.175,0.125,0.1,0.645,0.07,1
mpgravity.csv,0.625,0.43,0.91,0.495,0.86,7
myfaces.csv,0.495,0.535,0.52,0.56,0.22,14
nativeclient.csv,0.51,0.59,0.605,0.5,0.39,11
passwordsafe.csv,0.485,0.495,0.45499999999999996,0.665,0.22,13
phonon-vlc-mplayer.csv,0.52,0.505,0.49,0.665,0.20500000000000002,15
ppcboot.csv,0.5900000000000001,0.19,0.995,0.46,0.955,2
rtrt-on-gpu.csv,0.455,0.51,0.54,0.44,0.495,5
sandiaportals.csv,0.59,0.535,0.585,0.645,0.32999999999999996,16
tktoolkit.csv,0.485,0.53,0.52,0.53,0.49,6
ultimairis.csv,0.645,0.615,0.685,0.59,0.29500000000000004,17
wikipediardware.csv,0.5800000000000001,0.565,0.855,0.445,0.755,10
