,recall,precision,pf,pci_20,ifa,wins
amateur-scrolls.csv,0.13,0.19999999999999998,0.10500000000000001,0.5549999999999999,4.5,0
dvd-create.csv,0.77,0.44999999999999996,0.705,0.41,1.0,2
echongl.csv,0.335,0.6,0.195,0.5900000000000001,0.0,14
empserver.csv,0.685,0.495,0.69,0.45999999999999996,1.0,6
gdis.csv,0.655,0.505,0.475,0.59,1.5,9
gmerlin.csv,0.675,0.535,0.48,0.4,1.0,7
growl-for-windows.csv,0.1,0.645,0.07,0.63,1.0,12
mpgravity.csv,0.91,0.495,0.86,0.415,1.0,4
myfaces.csv,0.52,0.56,0.22,0.485,0.0,11
nativeclient.csv,0.605,0.5,0.39,0.51,0.0,10
passwordsafe.csv,0.45499999999999996,0.665,0.22,0.74,0.0,17
phonon-vlc-mplayer.csv,0.49,0.665,0.20500000000000002,0.625,0.0,16
ppcboot.csv,0.995,0.46,0.955,0.42,1.0,3
rtrt-on-gpu.csv,0.54,0.44,0.495,0.48,3.5,1
sandiaportals.csv,0.585,0.645,0.32999999999999996,0.65,1.0,15
tktoolkit.csv,0.52,0.53,0.49,0.5700000000000001,1.0,8
ultimairis.csv,0.685,0.59,0.29500000000000004,0.46499999999999997,0.0,13
wikipediardware.csv,0.855,0.445,0.755,0.41000000000000003,0.5,5
