,f1,g,recall,precision,pf,wins
aufs.csv,0.24,0.305,0.265,0.485,0.25,5
bdbbasic.csv,0.485,0.48,0.51,0.49,0.325,13
crux-framework.csv,0.29000000000000004,0.305,0.27,0.29500000000000004,0.19,3
echongl.csv,0.475,0.53,0.595,0.41500000000000004,0.45999999999999996,10
etherboot.csv,0.1,0.04,0.235,0.485,0.060000000000000005,1
freebios.csv,0.29500000000000004,0.42,0.455,0.32,0.45999999999999996,4
gebr.csv,0.56,0.0,1.0,0.395,1.0,2
glelite.csv,0.565,0.28500000000000003,0.955,0.4,0.925,6
gnukeda.csv,0.435,0.475,0.69,0.365,0.645,7
google-gears.csv,0.48,0.56,0.86,0.42000000000000004,0.69,11
gstreamer.csv,0.49,0.5,0.755,0.36,0.73,8
jnode.csv,0.185,0.14500000000000002,0.12,0.345,0.12,0
metacosm.csv,0.45,0.43,0.415,0.585,0.235,14
openmeetings.csv,0.45499999999999996,0.535,0.525,0.505,0.235,15
tradelink.csv,0.46499999999999997,0.51,0.655,0.485,0.475,12
wxcrp.csv,0.56,0.48,0.88,0.445,0.815,9
