,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.82,0.68,0.44,0.57,0.69,0.95
ingex.csv,0.15,0.4,0.12,0.66,0.93,0.15
jgnash.csv,0.27,0.96,0.44,0.26,0.17,0.44
mp-rechnungs-und-kundenverwaltung.csv,0.24,0.2,0.12,0.96,0.34,0.1
openefm.csv,0.91,0.72,0.12,0.98,0.31,0.2
yarp0.csv,0.76,0.76,1.0,0.85,0.72,0.66
