,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.47,0.24,0.3,0.41,0.56,0.96
ingex.csv,0.25,0.31,0.19,0.47,0.92,0.22
jgnash.csv,0.31,0.98,0.48,0.26,0.19,0.41
mp-rechnungs-und-kundenverwaltung.csv,0.31,0.2,0.15,0.98,0.33,0.14
openefm.csv,0.94,0.32,0.17,0.48,0.44,0.27
yarp0.csv,0.45,0.28,1.0,0.48,0.53,0.47
