,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.51,0.96,0.53,0.79,0.48,0.52,0.6,0.41,0.43
buddata-ebxml-registry.csv,1.0,0.92,1.0,0.9,0.91,1.0,0.97,1.0,0.93
fluidium.csv,0.25,0.0,0.0,0.14,0.02,0.76,0.0,0.06,0.22
illumination.csv,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.82,0.99
jsr308-langtools.csv,0.66,0.96,0.67,0.76,0.97,0.62,0.93,0.65,0.49
olsrd.csv,0.74,0.58,0.87,0.48,0.39,0.19,0.57,0.71,0.46
reaper-ecad.csv,0.01,0.71,0.0,0.21,0.06,0.0,0.1,0.0,0.15
rtb-team.csv,0.26,0.0,0.8,0.1,0.09,0.0,0.0,0.06,0.34
sidekar.csv,0.0,0.0,1.0,0.48,0.7,1.0,0.0,0.0,0.7
