,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.95,0.21,0.89,0.82,0.65,0.48,0.72,0.25,0.97
buddata-ebxml-registry.csv,0.77,0.18,0.31,0.46,0.64,0.42,0.63,0.21,1.0
fluidium.csv,0.85,0.0,0.0,0.8,0.5,0.52,0.0,0.5,0.94
illumination.csv,0.78,0.13,0.29,0.47,0.63,0.42,1.0,0.64,0.94
jsr308-langtools.csv,0.88,0.17,0.5,0.44,0.68,0.39,0.97,0.28,1.0
olsrd.csv,0.91,0.14,0.36,0.41,0.86,0.4,0.74,0.26,0.91
reaper-ecad.csv,1.0,0.33,0.0,0.67,1.0,0.0,1.0,0.0,1.0
rtb-team.csv,1.0,0.0,0.6,0.43,0.4,0.0,0.0,1.0,0.85
sidekar.csv,0.0,0.0,0.29,0.41,0.83,0.42,0.0,0.0,1.0
