,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.3,0.36,0.28,0.0,0.34,0.4
libtorrent.csv,0.7,0.81,0.78,0.3,0.9,0.05
moviesandbox.csv,0.68,0.4,0.81,0.2,0.84,0.06
sigil.csv,0.73,0.42,0.84,0.18,0.51,0.11
xbg.csv,0.15,0.34,0.18,0.44,0.03,0.0
xtreemfs.csv,0.73,0.68,0.82,0.26,0.91,0.07
