,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,1.0,1.0,62.0,0.0,0.0
libtorrent.csv,0.0,0.0,8.0,3.0,4.0,66.0
moviesandbox.csv,0.0,0.0,3.0,12.0,4.0,40.0
sigil.csv,0.0,0.0,0.0,9.0,0.0,17.0
xbg.csv,0.0,1.0,5.0,2.0,0.0,111.0
xtreemfs.csv,2.0,1.0,3.0,6.0,3.0,44.0
