,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
yafdotnet.csv,0.14,0.23,0.4,0.52,0.26,0.07,0.96,0.67,0.66,0.08,0.71,0.64,0.44,0.68,0.5
