,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
yafdotnet.csv,0.24,0.34,0.52,0.62,0.4,0.12,0.57,0.62,0.58,0.14,0.53,0.65,0.47,0.69,0.41
