,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
yafdotnet.csv,0.91,0.64,0.71,0.77,0.87,0.5,0.4,0.59,0.52,0.82,0.42,0.67,0.51,0.71,0.35
