,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.43,0.17,0.33,0.18,0.39,0.6,0.19,0.32,0.47
bloodycore.csv,0.26,0.4,0.63,0.0,0.0,0.4,0.3,0.36,0.13
dvd-create.csv,0.45,0.71,0.59,0.82,0.63,0.4,0.64,0.71,0.68
dvt.csv,0.55,0.64,0.49,0.57,0.11,0.33,0.52,0.52,0.28
gbif-indexingtoolkit.csv,0.59,0.57,0.43,0.59,0.64,0.51,0.36,0.53,0.28
mumble.csv,0.65,0.41,0.59,0.24,0.56,0.75,0.55,0.84,0.51
planeshift.csv,0.52,0.21,0.56,0.73,0.3,0.5,0.7,0.63,0.73
truevision.csv,0.61,0.55,0.44,0.11,0.54,0.33,0.64,0.57,0.7
zorannt.csv,0.64,0.47,0.57,0.01,0.49,0.4,0.6,0.55,0.36
