,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.39,0.14,0.29,0.15,0.36,0.57,0.16,0.28,0.42
bloodycore.csv,0.22,0.36,0.6,0.92,0.0,0.36,0.27,0.32,0.11
dvd-create.csv,0.91,0.79,0.79,0.82,0.73,0.36,0.74,0.92,0.82
dvt.csv,0.57,0.62,0.46,0.65,0.09,0.29,0.5,0.48,0.24
gbif-indexingtoolkit.csv,0.7,0.88,0.43,0.68,0.64,0.5,0.86,0.68,0.24
mumble.csv,0.87,0.38,0.6,0.97,0.64,0.86,0.81,0.84,0.71
planeshift.csv,0.87,1.0,0.59,0.82,0.91,0.86,0.71,0.88,0.89
truevision.csv,0.61,0.69,0.41,0.09,0.73,0.29,0.65,0.72,0.68
zorannt.csv,0.61,0.55,0.56,0.01,0.45,0.36,0.8,0.52,0.32
