,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.83,0.94,0.92,0.92,0.56,0.57,0.96,0.88,0.67
bloodycore.csv,0.96,0.87,0.78,0.4,0.83,0.8,0.78,0.82,0.96
dvd-create.csv,0.51,0.4,0.36,0.41,0.39,0.73,0.35,0.39,0.37
dvt.csv,0.62,0.64,0.67,0.42,0.93,0.94,0.45,0.57,0.73
gbif-indexingtoolkit.csv,0.57,0.58,0.54,0.49,0.64,0.72,0.39,0.5,0.96
mumble.csv,0.44,0.57,0.47,0.38,0.45,0.38,0.38,0.48,0.41
planeshift.csv,0.5,0.51,0.44,0.37,0.36,0.42,0.38,0.41,0.32
truevision.csv,0.62,0.57,0.59,0.88,0.4,0.92,0.41,0.44,0.52
zorannt.csv,0.55,0.63,0.56,0.0,0.71,0.52,0.36,0.55,0.89
