,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.55,0.31,0.62,0.62,2.0,6
emono.csv,0.74,0.23,0.81,0.5,2.0,1
freedom-erp.csv,0.3,0.28,0.13,0.73,1.0,8
haggle.csv,0.26,0.4,0.12,0.8,1.0,11
jbpm.csv,0.03,0.17,0.02,0.74,2.0,3
jgossipforum.csv,0.3,0.38,0.2,0.73,1.0,10
joustsim.csv,0.69,0.3,0.49,0.5,3.0,2
log4net.csv,0.31,0.32,0.19,0.75,1.0,9
madman.csv,0.28,0.4,0.27,0.63,2.0,7
mediate.csv,0.47,0.26,0.4,0.58,2.0,4
pustefix.csv,0.25,0.33,0.21,0.86,0.0,12
synecdoche.csv,0.6,0.26,0.52,0.48,1.0,5
tmva.csv,0.71,0.26,0.63,0.48,3.0,0
