,opennms.csv,phet.csv,e-bio-flow.csv,aten.csv,runuomondains.csv,exl.csv
e-bio-flow.csv,0.4,0.04,0.69,0.41,0.0,0.39
exl.csv,0.57,0.56,0.49,0.6,0.48,0.78
opennms.csv,0.66,0.12,0.31,0.06,0.0,0.0
phet.csv,0.6,0.6,0.12,0.0,0.0,0.2
runuomondains.csv,0.43,0.32,0.66,0.34,0.77,0.75
