,recall,precision,pf,wins
all-plasm.csv,0.67,0.29,0.55,4
blogentis.csv,0.49,0.44,0.36,14
bochs.csv,0.83,0.31,0.8,2
galaxium.csv,0.22,0.5,0.1,15
gisgraphy.csv,0.38,0.38,0.23,11
haphazard.csv,0.28,0.29,0.38,3
ipfire-wall.csv,0.36,0.4,0.29,8
jmri.csv,0.48,0.38,0.4,7
jvcl.csv,0.09,0.19,0.0,5
kaffeine.csv,0.92,0.32,0.89,1
m-a-d-n-e-s-s.csv,0.55,0.38,0.37,10
magicwars.csv,0.94,0.31,0.93,0
nh3d.csv,0.06,0.64,0.01,16
opentibia.csv,0.62,0.35,0.47,6
sarasvati.csv,0.12,0.41,0.08,12
smartgwt.csv,0.56,0.43,0.4,13
tweetsharp.csv,0.58,0.43,0.48,9
