,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.23,0.3,0.53,0.03,0.25,0.26,0.28
aztec.csv,0.0,0.42,0.18,0.46,0.23,0.22,0.52,0.46
jbpm.csv,0.29,0.42,0.14,0.09,0.0,0.0,0.05,0.08
mediate.csv,0.43,0.26,0.53,0.66,0.5,0.04,0.62,0.59
mycila.csv,1.0,0.94,0.76,0.47,0.23,1.0,0.19,0.26
neodatis-odb.csv,0.57,0.74,0.81,0.27,0.17,0.05,0.21,0.51
nsis.csv,0.0,0.45,0.72,0.36,0.73,0.63,0.67,0.53
rodin-b-sharp.csv,0.14,0.0,0.01,0.0,0.57,0.92,0.02,0.14
