,recall,precision,pf,wins
algebsql.csv,0.41,0.54,0.32,13
amygdala.csv,0.46,0.66,0.25,15
chrysalis.csv,0.57,0.53,0.5,5
cme.csv,0.0,0.0,0.0,0
hydrate.csv,0.1,0.27,0.1,2
ivef-sdk.csv,0.66,0.55,0.56,8
jmri.csv,0.64,0.56,0.6,4
jython.csv,0.8,0.62,0.72,9
kdenlive.csv,0.56,0.55,0.46,11
opentibia.csv,0.45,0.59,0.47,6
projectfactory.csv,0.38,0.57,0.26,14
runuomondains.csv,0.1,0.48,0.13,7
somap.csv,1.0,0.53,0.98,1
taverna.csv,0.11,0.47,0.09,10
tigermud.csv,0.63,0.53,0.65,3
x-ray-mule.csv,0.34,0.57,0.33,12
