,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.86,0.69,0.83,0.67,0.89,0.96,0.76
flexpay.csv,0.79,0.49,0.99,0.57,0.41,0.57,0.54
modellus.csv,0.66,0.85,0.61,0.88,0.45,0.47,0.71
open-data-kit.csv,0.54,0.56,0.57,0.44,0.46,0.52,0.45
phet.csv,0.98,0.84,0.64,0.86,0.8,0.84,0.65
qtractor.csv,0.65,0.52,0.74,0.48,0.52,0.59,0.59
sumatrapdf.csv,0.45,0.47,0.45,0.44,0.63,0.47,0.56
